year,ifs,iso,country,region,income_group,lending_category,pvd,hhd,gg,cg,pop,emp,hc,ctfp,labsh,pl_c,pl_i,pl_g,pl_x,pl_m,debt,debt_imp,rgdpc,growth,log_growth,gdp,gini,rgdpc_imputed,gdp_capita,independence_dummy,independence_year,us_pegger_dummy,gini_imputed,population
1984,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.352123638518964,0.22863810648270635,4138268,1983124.4945526123,3.0882811546325684,0.8860687613487244,0.5124108195304871,0.588520884513855,0.4243004322052002,0.5511459112167358,0.34466058015823364,0.34324154257774353,0.352123638518964,0.352123638518964,26321,0.056050393195313755,0.05453590497436284,0.060523813659999995,24.086999034881593,26321,0.056050393195313755,1,0,0,24.086999034881593,4140099
1985,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.3692142803354469,0.2531818876888773,4153105,2039336.6813659668,3.109027624130249,0.8696978092193604,0.5195242166519165,0.5997729301452637,0.4240126311779022,0.5832024812698364,0.3323487639427185,0.3415742814540863,0.3692142803354469,0.3692142803354469,27608,0.048896318528931275,0.047738486139363934,0.05553404923000001,23.633392009735108,27608,0.048896318528931275,1,0,0,23.633392009735108,4152516
1986,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.45995717402571,0.33387178817415686,4169322,2107378.0059814453,3.129913330078125,0.80184006690979,0.5744104385375977,0.7374107837677002,0.5315483808517456,0.7294756174087524,0.3636638224124909,0.3999556303024292,0.45995717402571,0.45995717402571,28504,0.032454361054766734,0.03193884250783263,0.04042112233,23.063198070526123,28504,0.032454361054766734,1,0,0,23.063198070526123,4167354
1987,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.385193936068697,0.2602811577082103,4186968.000000001,2149421.453475952,3.1509392261505127,0.8190354108810425,0.5890259742736816,0.867359459400177,0.6410894989967346,0.8857110738754272,0.3841431736946106,0.4483346939086914,0.385193936068697,0.385193936068697,28953,0.015752175133314623,0.015629397289573858,0.01753496988,21.961657009124757,28953,0.015752175133314623,1,0,0,21.961657009124757,4186905
1988,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.3242962234497263,0.25067461345251507,4205966,2135597.2290039063,3.1721062660217285,0.7752203345298767,0.5890921950340271,0.9361855387687684,0.7142623662948608,0.974854290485382,0.4313206672668457,0.4723772704601288,0.3242962234497263,0.3242962234497263,28786,-0.0057679687769833865,-0.005784667752629675,-0.00255126896,21.52197202682495,28786,-0.0057679687769833865,1,0,0,21.52197202682495,4209488
1989,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.3233806645806146,0.24896526712548173,4226122,2075990.2000427248,3.193415641784668,0.7916552424430847,0.5529376864433289,0.9111257195472716,0.7143852710723877,0.9591352343559264,0.4497242867946625,0.4771255552768707,0.3233806645806146,0.3233806645806146,28942,0.005419301049121101,0.005404669475321883,0.01038252355,22.252961959838867,28942,0.005419301049121101,1,0,0,22.252961959838867,4226901
1990,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.28944201045580925,0.21986312148101916,4247285,2060561.180114746,3.2148683071136475,0.8580176830291748,0.5391181707382202,1.0123664140701294,0.8221303820610046,1.160578966140747,0.4454553425312042,0.5067817568778992,0.28944201045580925,0.28944201045580925,29434,0.016999516273927165,0.01685664142612016,0.01932291328,22.34010715484619,29434,0.016999516273927165,1,0,0,22.34010715484619,4241473
1991,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.3924169778473234,0.22524199835967643,4269471,2041444.3016052248,3.227318286895752,0.8074474334716797,0.543436586856842,1.0055681467056274,0.7945325970649719,1.1684178113937378,0.5775842070579529,0.5397167205810547,0.3924169778473234,0.3924169778473234,31127.6751,0.05754145206224096,0.05594682933767171,0.03084438585,22.657204856872557,31127.6751,0.05754145206224096,1,0,0,22.657204856872557,4261732
1992,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.4499518645857361,0.26691042722050246,4292683,2036725.2826690671,3.239816427230835,0.9452593326568604,0.5505735874176025,1.0626046657562256,0.8330417275428772,1.2416621446609497,0.39517244696617126,0.4885465800762177,0.4499518645857361,0.4499518645857361,33041.2054,0.06147360166966014,0.059658132958541735,0.0357445895,22.79896198272705,33041.2054,0.06147360166966014,1,0,0,22.79896198272705,4286401
1993,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.536516980866881,0.34646364274023855,4316788,2051021.5759277344,3.2523627281188965,0.8826931118965149,0.5394065380096436,0.94419097900390625,0.7402365803718567,1.1291159391403198,0.4375761151313782,0.4821385145187378,0.536516980866881,0.536516980866881,34819.5168,0.05382102070646608,0.05242262612348411,0.02845182732,23.09888692855835,34819.5168,0.05382102070646608,1,0,0,23.09888692855835,4311991
1994,142,NOR,Norway,Europe & Central Asia,High income,NA,NA,NA,0.5064337997581893,0.32343634890436596,4341615,2079134.7026824951,3.264957904815674,0.8934686183929443,0.5420321226119995,0.9468631148338318,0.7774549722671509,1.1625977754592896,0.4540461599826813,0.5070391893386841,0.5064337997581893,0.5064337997581893,37492.8377,0.07677650770845847,0.07397186290627573,0.05055273981,23.675650119781494,37492.8377,0.07677650770845847,1,0,0,23.675650119781494,4336613
1995,142,NOR,Norway,Europe & Central Asia,High income,NA,2.002145069403274,0.6039907012383466,0.32737746057422656,0.30187127714691236,4366995,2123532.0568084717,3.277601718902588,0.9336522221565248,0.5393725037574768,1.0579397678375244,0.9183030128479004,1.3728233575820925,0.48596814274787903,0.547451376914978,0.32737746057422656,0.32737746057422656,40043.7983,0.06803861101183083,0.06582389251731273,0.04155592243,24.038696994781493,40043.7983,0.06803861101183083,1,0,0,24.038696994781493,4359184
1996,142,NOR,Norway,Europe & Central Asia,High income,NA,1.9645994540487903,0.5870502041865109,0.28445878485559034,0.2700675944107795,4393209,2168589.3535614014,3.290294647216797,0.9892525672912598,0.5266477465629578,1.020906686782837,0.927146852016449,1.4296501874923706,0.4850073456764221,0.5443217158317566,0.28445878485559034,0.28445878485559034,43133.1435,0.07714915495416418,0.07431787972188196,0.05027964266,24.372958030700683,43133.1435,0.07714915495416418,1,0,0,24.372958030700683,4381336
1997,142,NOR,Norway,Europe & Central Asia,High income,NA,2.092855766029404,0.5886090034520827,0.25756917307726007,0.24197785059666707,4420262,2233352.1842956543,3.303036689758301,0.9984652996063232,0.5271324515342712,0.93342924118042,0.8623161315917969,1.2296239137649536,0.47664856910705566,0.52399444580078125,0.25756917307726007,0.25756917307726007,46556.4792,0.07936671019583823,0.07637448970016501,0.05284606594999999,24.53256202697754,46556.4792,0.07936671019583823,1,0,0,24.53256202697754,4405157
1998,142,NOR,Norway,Europe & Central Asia,High income,NA,2.2345879419051404,0.6186238004679968,0.23573859891396545,0.21800524713345473,4447486,2292973.279953003,3.3158278465270996,0.9424542784690856,0.5709707736968994,0.8749603033065796,0.8395600318908691,1.1520159244537354,0.43780070543289185,0.5053380727767944,0.23573859891396545,0.23573859891396545,48956.7293,0.05155566188089235,0.05027065045229047,0.026686866230000002,24.355991954803468,48956.7293,0.05155566188089235,1,0,0,24.355991954803468,4431464
1999,142,NOR,Norway,Europe & Central Asia,High income,NA,2.429385280592263,0.613921911716401,0.24959493518963036,0.20433664123101805,4474004,2311958.3129882813,3.3286688327789307,1.0234427452087402,0.5577130317687988,0.859982430934906,0.8252485394477844,1.1151129007339478,0.42299532890319824,0.5054126381874084,0.24959493518963036,0.24959493518963036,51129.1829,0.04437497420809116,0.043418595671498035,0.02072047171,24.49928497314453,51129.1829,0.04437497420809116,1,0,0,24.49928497314453,4461913
2000,142,NOR,Norway,Europe & Central Asia,High income,NA,2.2818865414026077,0.5757037820415974,0.2866787000739498,0.18945194986257,4499366.999999999,2324047.565460205,3.341559410095215,1.2206652164459229,0.4858969449996948,0.7899882793426514,0.7710766792297363,0.9891758561134338,0.3916215896606446,0.4851362705230713,0.2866787000739498,0.2866787000739498,54039.9607,0.056929871257535854,0.055368357721608974,0.033189456709999995,24.776966991424562,54039.9607,0.056929871257535854,1,0,0,24.776966991424562,4490967
2001,142,NOR,Norway,Europe & Central Asia,High income,NA,2.252384456845528,0.617823092865363,0.27233391778562577,0.17787668290665334,4523144.999999999,2339565.5155181885,3.36419939994812,1.2049049139022827,0.4969594180583954,0.8056695461273193,0.7777617573738098,1.008918285369873,0.3945963382720947,0.4697528183460235,0.27233391778562577,0.27233391778562577,56578.3771,0.04697295051881847,0.045903096329085395,0.02067130461,24.646148986816407,56578.3771,0.04697295051881847,1,0,0,24.646148986816407,4513751
2002,142,NOR,Norway,Europe & Central Asia,High income,NA,2.350507785403527,0.6781289458458136,0.3394499870536299,0.1860613945638032,4546018.999999999,2326730.966567993,3.3869924545288086,1.2224245071411133,0.5227690935134888,0.9241027235984802,0.878130316734314,1.148819088935852,0.391856849193573,0.4797291159629822,0.3394499870536299,0.3394499870536299,58840.4142,0.03998059357556231,0.039202052955683186,0.01377557001,25.88253391265869,58840.4142,0.03998059357556231,1,0,0,25.88253391265869,4538159
2003,142,NOR,Norway,Europe & Central Asia,High income,NA,2.329323918443144,0.7194866799581797,0.43077617428547854,0.20924404621899964,4570106,2290344.23828125,3.409940242767334,1.2592408657073977,0.5140829682350159,1.0779327154159546,0.9699311256408693,1.3822767734527588,0.4030296206474304,0.5230780839920044,0.43077617428547854,0.43077617428547854,60852.2595,0.034191555707981415,0.033620015899252356,0.009449093910000001,26.45949899673462,60852.2595,0.034191555707981415,1,0,0,26.45949899673462,4564855
2004,142,NOR,Norway,Europe & Central Asia,High income,NA,2.2956418546151465,0.7268129765122421,0.4382903189545686,0.17938027753124366,4598214,2296860.694885254,3.4330432415008545,1.2575722932815552,0.4886353611946106,1.1486835479736328,0.9861934781074524,1.5239691734313965,0.44730567932128906,0.5575203895568848,0.4382903189545686,0.4382903189545686,64824.1444,0.06527095185348043,0.06322918168930658,0.04014588017,26.36476495742798,64824.1444,0.06527095185348043,1,0,0,26.36476495742798,4591910
2005,142,NOR,Norway,Europe & Central Asia,High income,NA,2.2855784416721168,0.7376649818381023,0.4232658567338228,0.16731379172554553,4632364,2322257.280349731,3.456303119659424,1.4227347373962402,0.4630343019962311,1.1996170282363892,0.991053581237793,1.6125942468643188,0.4395326375961304,0.5717194676399231,0.4232658567338228,0.4232658567338228,68108.5555,0.05066647821425013,0.049424703962897214,0.026851228909999997,26.486239013671874,68108.5555,0.05066647821425013,1,0,0,26.486239013671874,4623291
2006,142,NOR,Norway,Europe & Central Asia,High income,NA,2.296129844773093,0.7501541661722563,0.5258702523111441,0.1210689873394964,4672994,2398020.2674865723,3.4797205924987793,1.4239144325256348,0.4541130065917969,1.2163810729980469,1.0258824825286863,1.609323501586914,0.4792264997959137,0.5869014263153076,0.5258702523111441,0.5258702523111441,71310.529,0.047012794156234786,0.04594115163822243,0.024614731339999998,25.374178981781007,71310.529,0.047012794156234786,1,0,0,25.374178981781007,4660677
2007,142,NOR,Norway,Europe & Central Asia,High income,NA,2.4865005715680284,0.792464030194384,0.4951507812559583,0.11242730408859686,4719402,2490095.853805542,3.503296375274658,1.372791409492493,0.47730714082717896,1.317421555519104,1.2061784267425537,1.7979888916015625,0.5348743200302124,0.6348617672920227,0.4951507812559583,0.4951507812559583,74879.8086,0.05005263107780352,0.04884028774922777,0.029140399860000003,24.681133918762207,74879.8086,0.05005263107780352,1,0,0,24.681133918762207,4709153
2008,142,NOR,Norway,Europe & Central Asia,High income,NA,2.60597653123061,0.7635717317608672,0.47545023631614536,0.13346933000473282,4771019,2565187.2158050537,3.5270321369171143,1.450068473815918,0.46550852060317993,1.4192113876342771,1.2730342149734497,1.8460255861282349,0.5853638648986816,0.6870729327201843,0.47545023631614536,0.47545023631614536,76522.0634,0.021931877641044012,0.021694833631379175,0.00481919541,24.803604011535644,76522.0634,0.021931877641044012,1,0,0,24.803604011535644,4768212
2009,142,NOR,Norway,Europe & Central Asia,High income,NA,2.7434467674873098,0.8642188094332447,0.42543956007922257,0.2572701204076547,4826848,2553685.426712036,3.5509285926818848,1.2413482666015625,0.5195164680480957,1.2956228256225586,1.1164013147354126,1.7058743238449097,0.5295283794403076,0.6496076583862305,0.42543956007922257,0.42543956007922257,76625.6339,0.0013534723895069671,0.0013525572713841015,-0.01940364695,24.654050998687744,76625.6339,0.0013534723895069671,1,0,0,24.654050998687744,4828726
2010,142,NOR,Norway,Europe & Central Asia,High income,NA,2.755084055852743,0.867349159479855,0.42951602298500274,0.2507328187257686,4885878,2544922.5902557373,3.5749871730804443,1.229361057281494,0.5033329129219055,1.3720070123672483,1.1464675664901731,1.885994791984558,0.5515886545181274,0.6626138091087341,0.42951602298500274,0.42951602298500274,78476.1453,0.024150030555244815,0.02386303009926318,0.00787051845,24.697421016693117,78476.1453,0.024150030555244815,1,0,0,24.697421016693117,4889252
2011,142,NOR,Norway,Europe & Central Asia,High income,NA,2.6503822694452426,0.8639264550812494,0.2961085493619234,0.19837227203961383,4948329.999999999,2581193.685531616,3.584643840789795,1.336736083030701,0.49473002552986145,1.5026220083236694,1.341126561164856,1.9914699792861936,0.5509596467018127,0.6924817562103271,0.2961085493619234,0.2961085493619234,80623,0.02735678073627294,0.026989271528354595,0.01105656027,24.58829797744751,80623,0.02735678073627294,1,0,0,24.58829797744751,4953088
2012,142,NOR,Norway,Europe & Central Asia,High income,NA,2.6956118887741307,0.8746957426260014,0.3090832538015201,0.2069151277386516,5013708.999999999,2634113.550186157,3.5943267345428467,1.3183256387710571,0.4972001016139984,1.4448601007461548,1.2645272016525269,1.9910355806350708,0.5605469346046448,0.6788707375526428,0.3090832538015201,0.3090832538015201,81759,0.014090272006747454,0.013991926854123612,0.02717959267,24.91164403915405,81759,0.014090272006747454,1,0,0,24.91164403915405,5018573
2013,142,NOR,Norway,Europe & Central Asia,High income,NA,2.652544141654545,0.903160013396606,0.3142717537095493,0.19546262783808227,5079454.999999999,2665577.173233032,3.604035615921021,1.259333848953247,0.508163571357727,1.503186583518982,1.2916743755340576,2.0153942108154297,0.5888714790344238,0.6976917386054993,0.3142717537095493,0.3142717537095493,81583,-0.002152668207781406,-0.0021549885285062436,0.01016190824,25.203529930114748,81583,-0.002152668207781406,1,0,0,25.203529930114748,5079623
2014,142,NOR,Norway,Europe & Central Asia,High income,NA,2.715139302993222,0.9394922538812828,0.2966097862056685,0.1535380262428375,5142265,2696300.983428955,3.6137709617614746,1.183411717414856,0.518772304058075,1.4474843740463257,1.2736201286315918,1.9065643548965456,0.6048440337181091,0.7162819504737854,0.2966097862056685,0.2966097862056685,82216,0.007758969393133373,0.007729023390447517,0.020481319990000003,25.55628002166748,82216,0.007758969393133373,1,0,0,25.55628002166748,5137232
2015,142,NOR,Norway,Europe & Central Asia,High income,NA,2.9240654619873663,1.0071759382758132,0.34334254578725903,0.15424561439379103,5199835.999999999,2712517.499923706,3.623532772064209,1.0533665418624878,0.5427003502845764,1.206900954246521,1.0401519536972046,1.4710203409194946,0.5476040244102478,0.6398249268531799,0.34334254578725903,0.34334254578725903,82713,0.006045052057993578,0.0060268540326493016,0.01857339726,26.16741798400879,82713,0.006045052057993578,1,0,0,26.16741798400879,5188607
2016,142,NOR,Norway,Europe & Central Asia,High income,NA,3.0136551739630653,1.0712713432294567,0.3790698756592914,0.1654721464938616,5250948.999999999,2723179.817199707,3.6333205699920654,0.9910537004470824,0.5576664805412292,1.2107625007629397,1.0279852151870728,1.3956751823425293,0.5422042608261108,0.6418939232826233,0.3790698756592914,0.3790698756592914,82814,0.0012210897924147352,0.001220344868625074,0.01164724235,25.985038032531737,82814,0.0012210897924147352,1,0,0,25.985038032531737,5234519
2017,142,NOR,Norway,Europe & Central Asia,High income,NA,2.870753629965728,1.0661201292888005,0.38313828972499503,0.15709624408271428,5296326,2756730.794906616,3.643134832382202,1.0449906587600708,0.5403351187705994,1.2646502256393433,1.0400282144546509,1.399508357048035,0.5490643978118896,0.6558401584625244,0.38313828972499503,0.38313828972499503,84056.3337,0.015001493708793234,0.01489008412694684,0.02463746285,25.767759017944336,84056.3337,0.015001493708793234,1,0,0,25.767759017944336,5276968
